filename,Ered,Ered_ag,SMILES,MPP_all(Angstrom),MPP_heavy(Angstrom)
240,1.42,-2.43,CCNc1c2c(cc3nsnc13)C1CCC2CC1,1.013793,0.61646
241,1.48,-2.37,CC1CCc2c1c1c(c3nsnc23)NCC1C,0.796912,0.376335
242,1.5,-2.35,CCC(C)Nc1cccc2nsnc12,1.050316,0.659163
243,1.33,-2.52,CCc1c2c(c(N(CC)CC)c3nsnc13)C1CCC2C1,1.335408,0.865761
244,1.49,-2.36,CCOc1cc2nsnc2cc1C(C)C,0.965738,0.538809
245,1.53,-2.32,COc1cc(OC(C)C)c(C)c2nsnc12,0.778333,0.466903
246,1.38,-2.47,CN1CCOc2c3c(c4nsnc4c21)CCO3,0.647279,0.243043
247,1.28,-2.57,CNc1c2c(cc3nsnc13)CC(C)N2C,0.832584,0.459965
249,1.29,-2.56,Cc1c2c(cc3nsnc13)N(C)CCN2C,0.732292,0.335294
250,1.65,-2.2,CCOc1cc2c(c3nsnc13)OC(CC)C2,0.633784,0.267497
251,1.41,-2.44,CCNc1c2c(c(C(C)CC)c3nsnc13)C1CCC2CC1,1.151957,0.731309
252,1.53,-2.32,CCCN(CC)c1ccc2nsnc2c1C,1.273313,0.849932
253,1.38,-2.47,CCc1c2c(c(CC)c3nsnc13)OCC2,0.889393,0.48641
254,1.57,-2.28,CCN(C)c1c(C(C)C)ccc2nsnc12,1.333786,0.835355
255,1.57,-2.28,CCCc1c(C)cc2nsnc2c1OCC,0.689871,0.355237
256,1.62,-2.23,CCOc1cc(CC)c(C)c2nsnc12,0.518437,0.000396
258,1.58,-2.27,CC1CCOc2cc3nsnc3cc21,0.586063,0.185138
259,1.3,-2.55,CCN1CCc2cc3nsnc3c(C)c21,0.78459,0.412866
260,1.45,-2.4,COc1cc2c(c3nsnc13)N(C)CCC2,0.655173,0.285824
261,1.45,-2.4,CC1Cc2c(c3c(c4nsnc24)OCCC3)O1,0.652241,0.208039
263,1.5,-2.35,CCC1CN(C)c2ccc3nsnc3c21,0.790381,0.468643
264,1.58,-2.27,CC(C)c1cc2nsnc2c2c1CCO2,0.836425,0.408703
266,1.43,-2.42,CCN(c1c2c(cc3nsnc13)C1CCC2CC1)C(C)C,1.435862,0.969249
267,1.15,-2.7,CCCN1CCN(C)c2cc3nsnc3cc21,0.689661,0.319162
268,1.46,-2.39,CCCOCCc1c2c(cc3nsnc13)C1CCC2CC1,1.290225,0.913046
269,1.38,-2.47,COc1cc(N(C)C(C)C)cc2nsnc12,0.859886,0.465152
270,1.57,-2.28,CCC1Oc2ccc3nsnc3c2OC1C,0.653902,0.261183
271,1.3,-2.55,CCc1c2c(cc3nsnc13)N(C)CCO2,0.732083,0.334356
273,1.32,-2.53,CC1CN(C(C)C)c2cc3nsnc3cc21,0.885436,0.481252
274,1.47,-2.38,CCCc1cc(OC)c(NC)c2nsnc12,0.755312,0.429894
276,1.52,-2.33,CCc1cc2nsnc2c(N(C)C)c1OC,1.008824,0.559496
277,1.53,-2.32,CCCc1cc2nsnc2c2c1OCC2,0.887541,0.51026
278,1.56,-2.29,CCC(C)Oc1cc(OC)cc2nsnc12,0.80503,0.469629
279,1.49,-2.36,CCC(C)c1ccc(C(C)C)c2nsnc12,1.220986,0.783182
280,1.53,-2.32,Cc1c2c(c3nsnc3c1C)OCC2C,0.754392,0.352032
282,1.46,-2.39,CCc1cc(C)c2nsnc2c1NC,0.500269,0.113947
283,1.45,-2.4,CN(C)c1c2c(cc3nsnc13)CCO2,0.742812,0.334748
284,1.58,-2.27,COc1cc(C)c2nsnc2c1N(C)C,0.875385,0.446918
285,1.44,-2.41,Cc1ccc(N(C)CC(C)C)c2nsnc12,1.013382,0.70981
286,1.52,-2.33,c1c2c(cc3nsnc13)C1CCC2CC1,1.075497,0.649508
287,1.41,-2.44,CCCOCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,1.331132,0.942011
289,1.45,-2.4,CCC(C)c1c2c(cc3nsnc13)OC(C)CO2,1.173544,0.696535
290,1.46,-2.39,CCN1CCN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],0.859299,0.478318
291,1.55,-2.3,CCOc1cc2nsnc2c(OC)c1OC,0.767968,0.390046
293,1.36,-2.49,CCCNc1c2c(c(CCC)c3nsnc13)C1CCC2CC1,1.112564,0.709158
294,1.4,-2.45,CN(C)c1cc2nsnc2c2c1CCCN2,0.778145,0.366694
295,1.53,-2.32,CNc1c(N(C)C(C)C)ccc2nsnc12,1.16304,0.723142
296,1.29,-2.56,CCc1c2c(cc3nsnc13)N(C)C(C)C2,0.705398,0.303319
297,1.48,-2.37,CCOc1c2c(c(CCOC)c3nsnc13)C1CCC2CC1,1.201966,0.870733
298,1.28,-2.57,COCCN1CCN(C)c2c1cc1nsnc1c2C(C)C,1.048466,0.627031
299,1.53,-2.32,CCC(C)Nc1c2c(cc3nsnc13)CCC2,0.898931,0.48987
300,1.38,-2.47,CCN(CC)c1c2c(c(C)c3nsnc13)OCCO2,1.241906,0.753119
301,1.25,-2.6,CCN1CCN(CC)c2c1cc1nsnc1c2OC(C)C,1.267935,0.853294
302,1.58,-2.27,CC1CCc2ccc3nsnc3c21,0.597253,0.199076
303,1.47,-2.38,CCc1ccc(NC)c2nsnc12,0.656531,0.322362
304,1.57,-2.28,CCCOc1c(CC)c(C)cc2nsnc12,0.801279,0.437543
305,1.46,-2.39,CC(C)OCCNc1c2c(cc3nsnc13)OCCO2,0.858421,0.439575
307,1.51,-2.34,Cc1cc2nsnc2c2c1OCC2C,0.606091,0.218075
308,1.42,-2.43,CNc1c2c(cc3nsnc13)CCCN2C,0.753656,0.394491
309,1.46,-2.39,CCCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.232008,0.805311
310,1.51,-2.34,CC1COc2c(cc(C(C)C)c3nsnc23)O1,0.819512,0.389253
311,1.48,-2.37,COc1c(C)c2c(c3nsnc13)CCN2C,0.620389,0.27807
313,1.37,-2.48,CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2C1,1.184715,0.759063
314,1.08,-2.77,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,1.051767,0.642388
315,1.49,-2.36,CCCc1c(C)c(CC)cc2nsnc12,1.002916,0.61327
316,1.38,-2.47,CCNc1c2c(c(N(C)C)c3nsnc13)OCCO2,1.006323,0.592148
317,1.3,-2.55,COCCN1CCN(C)c2c1cc1nsnc1c2C,0.859164,0.479819
318,1.25,-2.6,CC(C)CN1CCN(C)c2cc3nsnc3c(N(C)C)c21,1.014423,0.561066
320,1.27,-2.58,COc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.895917,0.536929
321,1.5,-2.35,COc1cc2nsnc2cc1C(C)C,0.902426,0.48265
322,1.45,-2.4,CCCc1cc2c(c3nsnc13)NCCO2,0.937796,0.547705
323,1.46,-2.39,CCNc1c(C)c(N(C)C)cc2nsnc12,0.879893,0.515465
324,1.19,-2.66,CCCN1CN(C)c2c1c(C)c1nsnc1c2OC,0.727048,0.325413
325,1.54,-2.31,C1Cc2c(c3c(c4nsnc24)OCC3)O1,0.531415,0.05543
326,1.45,-2.4,CC1COc2c(c3c(c4nsnc24)CCO3)O1,0.582925,0.130827
327,1.45,-2.4,COc1c2c(c(NCC(C)C)c3nsnc13)C1CCC2CC1,1.017624,0.622701
328,1.52,-2.33,COc1c2c(c(OC)c3nsnc13)C1CCC2C1,0.98823,0.596773
329,1.57,-2.28,CCOc1c2c(c(OC)c3nsnc13)OC(C)CO2,0.762949,0.40956
330,1.55,-2.3,Cc1ccc(OCC(C)C)c2nsnc12,0.671839,0.297142
331,1.48,-2.37,CNc1c(C)cc(N(C)C)c2nsnc12,0.863639,0.456095
332,1.69,-2.16,CCOc1c(OCC(C)C)ccc2nsnc12,0.888931,0.563482
333,1.55,-2.3,CCOc1ccc2nsnc2c1CC(C)C,0.845475,0.483618
334,1.46,-2.39,CCc1c(OC)c(OC)cc2nsnc12,0.664526,0.351191
335,1.29,-2.56,CCc1c2c(cc3nsnc13)N(C)CC2,0.685559,0.300378
336,1.36,-2.49,CNc1cc(OC)c(C(C)C)c2nsnc12,0.856075,0.450761
337,1.69,-2.16,COc1c(C(C)C)cc(C)c2nsnc12,0.883857,0.464495
338,1.45,-2.4,CCC(C)N1CCc2ccc3nsnc3c21,1.182884,0.743518
339,1.46,-2.39,CCc1c2c(c(OC)c3nsnc13)CCO2,0.792891,0.405888
340,1.39,-2.46,CCC(C)c1c2c(cc3nsnc13)C1CCC2C1,1.300975,0.827823
341,1.39,-2.46,CCCNc1c(C)c(OC)cc2nsnc12,0.555464,0.168008
342,1.44,-2.41,CN1CCNc2c1ccc1nsnc21,0.48939,0.132078
343,1.34,-2.51,CCOc1c2c(c(NC)c3nsnc13)N(C)CCN2C,0.918864,0.549738
345,1.52,-2.33,CNc1c(OC)c(C)c(OC)c2nsnc12,0.732697,0.431474
346,1.53,-2.32,CCc1c(C)cc2nsnc2c1N(C)C,0.981194,0.548359
348,1.61,-2.24,CCCOc1cc(CC)cc2nsnc12,0.970055,0.584463
349,1.38,-2.47,CCCN1CCN(C)c2c1c(NC)c1nsnc1c2C,1.006373,0.573563
350,1.46,-2.39,COc1cc2c(c3nsnc13)CCCO2,0.552152,0.139216
351,1.53,-2.32,Cc1ccc2nsnc2c1OCC(C)C,0.883783,0.464685
352,1.47,-2.38,Cc1cc2c(c3nsnc13)CC(C)CO2,0.578429,0.139714
353,1.42,-2.43,CCCCOCCc1c2c(cc3nsnc13)C1CCC2C1,1.380516,1.024612
355,1.47,-2.38,C1Cc2c3c(c4nsnc4c2N1)OCCO3,0.560858,0.147177
356,1.52,-2.33,CCCC1COc2cc(C)c3nsnc3c2O1,1.148225,0.829228
357,1.52,-2.33,COc1cc2nsnc2c2c1CCOC2,0.519049,0.14012
358,1.02,-2.83,CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,0.894872,0.49223
359,1.44,-2.41,COc1cc(N(C)C(C)C)c2nsnc2c1,0.81343,0.415627
360,1.49,-2.36,COc1c(C)cc(NC(C)C)c2nsnc12,0.824323,0.46185
362,1.52,-2.33,CC1Oc2cc3nsnc3cc2C1C,0.624471,0.229917
363,1.52,-2.33,Cc1cc2nsnc2c2c1OCC2,0.477192,0.038226
364,1.44,-2.41,CCCc1c2c(cc3nsnc13)OC(C)C2,0.715372,0.326508
365,1.62,-2.23,CCC1Cc2cc3nsnc3cc2CCO1,0.753835,0.383365
366,1.47,-2.38,CCN(C)c1c(OC)c(C)cc2nsnc12,1.16014,0.703576
367,1.52,-2.33,CCCOc1c2c(cc3nsnc13)OCC2C,0.734627,0.371733
368,1.32,-2.53,CCOCCc1c2c(cc3nsnc13)N(C)CCN2C,0.92026,0.557843
369,1.55,-2.3,CCOc1cc(C(C)CC)c2nsnc2c1,0.946095,0.540556
370,1.36,-2.49,CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.227385,0.75739
371,1.49,-2.36,CCOc1ccc2nsnc2c1NC(C)C,0.851569,0.47363
372,1.36,-2.49,CCN(C)c1cc(C(C)C)c2nsnc2c1,0.905483,0.504843
374,1.32,-2.53,CCCCc1c2c(c(CC)c3nsnc13)N(C)CCN2C,1.418238,1.090085
375,1.08,-2.77,CCCc1c2c(cc3nsnc13)N(CC)CN2C,0.879511,0.485877
376,1.53,-2.32,CC(C)Cc1c(C(C)C)ccc2nsnc12,1.057926,0.647566
377,1.41,-2.44,CCC(C)Nc1cc(C)c(C)c2nsnc12,0.820466,0.431503
378,1.65,-2.2,COCCc1cccc2nsnc12,1.069895,0.700282
379,1.32,-2.53,CCN1c2cc3nsnc3cc2CC1C,0.674887,0.26478
380,1.36,-2.49,CCC(C)c1c2c(c(NC)c3nsnc13)C1CCC2CC1,1.196265,0.766257
381,1.45,-2.4,CCc1c2c(cc3nsnc13)CCO2,0.676775,0.300102
382,1.45,-2.4,Cc1cc2c(c3nsnc13)CCCCN2C,0.744333,0.350829
383,1.57,-2.28,CCCc1cc2nsnc2cc1CCOC,1.132087,0.772832
384,1.48,-2.37,CCOc1c2c(c(C)c3nsnc13)OCC(CC)O2,0.906016,0.5746
385,1.49,-2.36,COc1c2c(c(CCN(C)C)c3nsnc13)C1CCC2CC1,1.066884,0.678323
386,1.43,-2.42,CCCCN(c1c2c(cc3nsnc13)C1CCC2CC1)C(C)C,1.586651,1.267681
387,1.5,-2.35,CCc1cc2c(c3nsnc13)OCCC2,0.720674,0.318829
388,1.51,-2.34,CNc1cc2c(c3nsnc13)OC(C)C2,0.544488,0.153843
389,1.39,-2.46,CCOc1cc(NC)c2nsnc2c1C,0.475289,0.025618
390,1.58,-2.27,CCc1cc(OC(C)CC)c2nsnc2c1,1.080993,0.688626
391,1.35,-2.5,CCCc1c2c(c(CCC)c3nsnc13)C1CCC2C1,0.949741,0.555231
392,1.4,-2.45,COc1c2c(cc3nsnc13)CCN2C,0.661928,0.305301
393,1.53,-2.32,CCCCOc1cc2nsnc2cc1OCC,1.001916,0.690165
394,1.37,-2.48,CCc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2C1,1.234237,0.891739
395,1.26,-2.59,CCCCN1CCN(C)c2c1c(C)c1nsnc1c2CC,1.251801,0.899706
397,1.49,-2.36,CC(C)OCCc1c2c(cc3nsnc13)OCCO2,1.182404,0.839005
398,1.38,-2.47,CC(C)N1CCCc2cc3nsnc3cc21,0.842032,0.417592
399,1.59,-2.26,COc1c2c(c(OC)c3nsnc13)OCCO2,0.63525,0.342301
400,1.43,-2.42,CCNc1c2c(cc3nsnc13)C(CC)CO2,0.791781,0.435682
401,1.66,-2.19,CCCN(CC)c1ccc2nsnc2c1,0.949606,0.663491
402,1.54,-2.31,CN(C)c1cc2c(c3nsnc13)OCC2,0.649748,0.271892
403,1.35,-2.5,CCNc1c2c(c(C)c3nsnc13)N(C)CCN2C,0.960154,0.52538
404,1.28,-2.57,CCc1c2c(cc3nsnc13)N(C)CCN2CC,0.948644,0.55872
405,1.39,-2.46,CNc1cc(N(C)C)c(C)c2nsnc12,0.691079,0.325579
406,1.54,-2.31,CCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,0.968192,0.562759
407,1.48,-2.37,CCCc1cc(C)c(CCC)c2nsnc12,1.183738,0.887665
408,1.39,-2.46,Cc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,1.125648,0.72192
409,1.57,-2.28,CCOc1c(OC)c(C)c(C)c2nsnc12,0.761814,0.416754
410,1.45,-2.4,CNc1c(C)c(OC)c(C)c2nsnc12,0.645838,0.30573
411,1.35,-2.5,CNc1c2c(c(C(C)C)c3nsnc13)OCCO2,0.908779,0.474157
412,1.5,-2.35,CCCc1c(C)cc(OC)c2nsnc12,0.924684,0.552986
413,1.47,-2.38,COc1cc2nsnc2c(OC(C)C)c1C,0.837108,0.482011
415,1.46,-2.39,CN(C)c1cc2c(c3nsnc13)CCC2,0.641094,0.245492
416,1.3,-2.55,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.074942,0.612604
417,1.47,-2.38,Cc1cc2c(c3nsnc13)CCCO2,0.560278,0.142625
418,1.69,-2.16,CCC(C)Oc1cccc2nsnc12,0.930265,0.550821
419,1.52,-2.33,CCOc1c2c(c(OCC(C)C)c3nsnc13)C1CCC2CC1,1.049971,0.664752
420,1.5,-2.35,CCC1COc2cc(OC)c3nsnc3c21,0.630453,0.255688
421,1.48,-2.37,CCOc1c2c(c(CC)c3nsnc13)OC(C)CO2,0.82674,0.45433
422,1.54,-2.31,CCC(C)Oc1c(C)c(C)cc2nsnc12,0.829403,0.477274
423,1.37,-2.48,COc1cc2nsnc2c2c1OCCC2,0.552884,0.139594
425,1.21,-2.64,CCC(C)Nc1c2c(cc3nsnc13)N(CC)CCN2C,1.054948,0.643751
426,1.46,-2.39,CCOc1cc2nsnc2c(C)c1OCC,0.750179,0.396984
427,1.4,-2.45,CN(C)c1cc2nsnc2c2c1CCN2C,0.700754,0.314691
428,1.25,-2.6,CCN(CC)c1cc(NC)c2nsnc2c1,0.742489,0.387966
429,1.57,-2.28,Cc1cc(OC(C)C)c2nsnc2c1C,0.822593,0.485163
430,1.58,-2.27,COC1COc2c(C)cc3nsnc3c21,0.729648,0.41532
431,1.41,-2.44,CCOc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,1.127401,0.705391
432,1.57,-2.28,COc1c2c(cc3nsnc13)OC(C)CC2,0.613462,0.233517
433,1.24,-2.61,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,1.099047,0.677952
434,1.52,-2.33,CCN1CCc2c1ccc1nsnc21,0.551143,0.139425
436,1.62,-2.23,CCCCOc1ccc(OCC)c2nsnc12,0.677792,0.333791
437,1.45,-2.4,CCC(C)c1cc(C)c(NC)c2nsnc12,0.842779,0.485175
438,1.63,-2.22,COCCOc1cccc2nsnc12,0.578893,0.276763
439,1.57,-2.28,CCOc1cc2c(c3nsnc13)NC(CC)C2,0.891052,0.508071
441,1.43,-2.42,Cc1c(N(C)C)cc2nsnc2c1N(C)C,0.852101,0.459397
442,1.48,-2.37,CCC(C)N(C)c1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.345325,0.885884
443,1.44,-2.41,COc1cc(N(C)C)c2nsnc2c1C,0.583333,0.229744
444,1.4,-2.45,CCOc1cc(NC)c2nsnc2c1NC,0.56855,0.241343
445,1.28,-2.57,CCN(C)c1c2c(c(N(C)CC)c3nsnc13)C1CCC2C1,1.33488,0.878721
447,1.4,-2.45,CCc1c2c(c(N(C)CC)c3nsnc13)C1CCC2CC1,1.195983,0.749386
448,1.5,-2.35,CCC1Cc2c(C(C)C)cc3nsnc3c2N1,0.891351,0.451024
449,1.34,-2.51,CCCOc1c2c(cc3nsnc13)N(CC)CCN2C,0.93716,0.546572
450,1.19,-2.66,CCCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,0.908905,0.596998
451,1.61,-2.24,CCOc1c(OC)cc(OC)c2nsnc12,0.750107,0.42814
452,1.63,-2.22,CCCc1cccc2nsnc12,0.882831,0.537433
454,1.4,-2.45,CNc1cc(OCCOC)cc2nsnc12,0.589052,0.26159
455,1.47,-2.38,CC1COc2cc3nsnc3c(N(C)C)c2O1,0.765464,0.343993
456,1.53,-2.32,CCCc1cc(C)c2nsnc2c1NC,0.799315,0.484121
459,1.27,-2.58,CCC(C)N1CCN(C)c2c1c(C)c1nsnc1c2C,1.208278,0.811648
460,1.5,-2.35,CCc1c2c(c(OC)c3nsnc13)OCCO2,0.729653,0.366805
461,1.54,-2.31,CCc1cc(OC)c2nsnc2c1,0.639922,0.302486
463,1.52,-2.33,CCOc1cc2c(c3nsnc13)OCCN2C,0.633141,0.286484
464,1.54,-2.31,CCCCc1cc(OC)c2nsnc2c1,0.664303,0.318902
465,1.47,-2.38,COc1c2c(cc3nsnc13)OCCN2C,0.887506,0.456153
466,1.39,-2.46,CCNc1cc(N(C)C)c(C)c2nsnc12,0.845112,0.45856
468,1.08,-2.77,CCOc1c2c(cc3nsnc13)N(C)CN2CC(C)C,0.989879,0.671085
469,1.41,-2.44,CCc1ccc(N(CC)CC)c2nsnc12,0.820021,0.430734
470,1.36,-2.49,CCCN1CC(C)Cc2cc3nsnc3cc21,0.715455,0.322538
471,1.13,-2.72,CNc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.709529,0.455912
472,1.51,-2.34,CCCN(C)c1c(C)cc(C)c2nsnc12,1.045141,0.648815
473,1.57,-2.28,CCCOc1c(C)cc(OC)c2nsnc12,0.702981,0.403617
474,1.49,-2.36,CCCOCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,1.166874,0.754987
475,1.51,-2.34,CCCN(C)c1ccc(OC)c2nsnc12,0.609884,0.222843
476,1.36,-2.49,CCc1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.281305,0.800446
477,1.58,-2.27,CCc1c(OC)ccc2nsnc12,0.64507,0.306304
478,1.51,-2.34,CCc1cc2nsnc2c2c1OCC(C)O2,0.7305,0.33104
480,1.56,-2.29,c1cc2nsnc2c2c1CCCO2,0.532795,0.14749
481,1.4,-2.45,Cc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.029184,0.640716
482,1.56,-2.29,CC(C)COc1c2c(cc3nsnc13)OCCO2,0.731836,0.375307
483,1.53,-2.32,CCC1COc2cc3nsnc3cc21,0.577002,0.190125
484,1.46,-2.39,CC1Cc2c3c(c4nsnc4c2C1)OCCC3,0.649118,0.169687
485,1.62,-2.23,CCCc1cc(OC(C)C)c2nsnc2c1,0.861338,0.543351
486,1.39,-2.46,CNc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2CC1,1.267827,0.83156
487,1.52,-2.33,CNc1c(CCOC)ccc2nsnc12,0.47943,0.060696
488,1.51,-2.34,CCCNc1cc2c(c3nsnc13)OCC2,0.648392,0.264302
489,1.52,-2.33,CCCC1Oc2cc3nsnc3cc2OC1C(C)CC,1.03279,0.678368
490,1.2,-2.65,CC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.118788,0.715159
491,1.52,-2.33,CCCCOc1c2c(cc3nsnc13)C1CCC2CC1,1.03171,0.629136
492,1.2,-2.65,CCC1Cc2c(cc3nsnc3c2C)N1C,0.843385,0.503499
493,1.43,-2.42,CCCN(c1ccc2nsnc2c1)C(C)C,1.006497,0.639005
494,1.48,-2.37,CCC(C)c1cc(OC)c(C)c2nsnc12,1.042255,0.634257
495,1.5,-2.35,CCOc1c2c(cc3nsnc13)OC(CC)C2,0.633075,0.241765
497,1.58,-2.27,Cc1cc(OCC(C)C)c2nsnc2c1C,0.87913,0.486949
498,1.41,-2.44,CCCN1CCN(C)c2c1ccc1nsnc21,0.761517,0.364798
499,1.34,-2.51,CCN1CCOc2cc3nsnc3cc21,0.679206,0.288322
500,1.6,-2.25,CCC1Cc2c(ccc3nsnc23)O1,0.582282,0.197561
1,1.67,-2.18,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,1.201812,0.875272
2,1.63,-2.22,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,1.066111,0.63415
3,1.76,-2.09,[O-]C1=[NH+]c2c(ccc3nsnc23)CC1,0.458657,0.144943
4,1.58,-2.27,CCCCC1COc2c(ccc3nsnc23)O1,0.758753,0.332025
5,1.59,-2.26,CC1Oc2ccc3nsnc3c2C1C,0.715418,0.339762
6,1.45,-2.4,CCCc1c2c(cc3nsnc13)C1CCC2CC1,1.059112,0.651433
7,1.58,-2.27,CC(C)CC1COc2c(ccc3nsnc23)O1,0.935727,0.55326
8,1.59,-2.26,CC1(C)COc2ccc3nsnc3c21,0.932085,0.478925
9,1.56,-2.29,CCCC1COc2cc3nsnc3cc2O1,0.594552,0.173651
10,1.46,-2.39,CCC(C)c1c2c(cc3nsnc13)OCCO2,0.974601,0.535833
11,1.64,-2.21,Cc1cccc2nsnc12,0.311911,0
12,1.63,-2.22,CCCCc1ccc2nsnc2c1,0.671354,0.343788
13,1.62,-2.23,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,1.132462,0.780952
14,1.5,-2.35,CCN1CCOc2ccc3nsnc3c21,0.636912,0.249768
15,1.64,-2.21,CC1COc2c1ccc1nsnc21,0.576118,0.217996
16,1.53,-2.32,CC1COc2cc3nsnc3cc21,0.55213,0.183585
17,1.56,-2.29,CCC1COc2cc3nsnc3cc2O1,0.578121,0.177653
18,1.56,-2.29,CCC(C)Oc1ccc2nsnc2c1,1.084098,0.661585
19,1.74,-2.11,[O-]C1=[NH+]c2c(ccc3nsnc23)CCC1,0.527213,0.172062
20,1.49,-2.36,CCc1c2c(cc3nsnc13)OCCO2,0.727395,0.333776
21,1.75,-2.1,CCC1Cc2ccc3nsnc3c2[NH+]=C1[O-],0.994078,0.699389
22,1.54,-2.31,CC1COc2ccc3nsnc3c2C1,0.556575,0.140986
23,1.81,-2.04,CCCC/C([O-])=[NH+]\c1cccc2nsnc12,0.752794,0.498808
24,1.51,-2.34,CCCCNc1cccc2nsnc12,0.483115,0.041655
25,1.44,-2.41,CCC(C)N1CCOc2c1ccc1nsnc21,1.071018,0.627114
26,1.8,-2.05,CC/C([O-])=[NH+]\c1cccc2nsnc12,0.475459,0.247843
27,1.52,-2.33,c1c2c(cc3nsnc13)OCC2,0.432479,0.067737
28,1.51,-2.34,CNc1cccc2nsnc12,0.297218,0.019084
29,1.59,-2.26,c1cc2nsnc2c2c1OCCO2,0.482681,0.144603
30,1.51,-2.34,CCC1Cc2cc3nsnc3cc2O1,0.563849,0.151965
31,1.42,-2.43,Cc1c2c(cc3nsnc13)C1CCC2C1,0.910401,0.51798
32,1.36,-2.49,CC(C)N1CCOc2cc3nsnc3cc21,0.82134,0.408885
33,1.55,-2.3,c1cc2nsnc2c2c1CCN2,0.428004,0.085612
34,1.46,-2.39,CC(C)N1CCOc2c1ccc1nsnc21,0.920017,0.502839
35,1.55,-2.3,c1cc2nsnc2c2c1OCCCC2,0.68288,0.297984
36,1.45,-2.4,CC(C)Cc1c2c(cc3nsnc13)C1CCC2CC1,1.146118,0.722245
37,1.59,-2.26,CC(C)COc1cccc2nsnc12,0.901067,0.481046
38,1.58,-2.27,CC(C)C1COc2c(ccc3nsnc23)O1,0.607866,0.207478
39,1.43,-2.42,CCOc1c2c(cc3nsnc13)C1CCC2CC1,1.005596,0.592957
40,1.42,-2.43,CC(C)CNc1c2c(cc3nsnc13)C1CCC2CC1,1.0176,0.620022
41,1.53,-2.32,CC1CCOc2ccc3nsnc3c21,0.743177,0.349658
42,1.7,-2.15,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.062534,0.780363
43,1.55,-2.3,CC1CCc2cc3nsnc3cc21,0.58397,0.180009
44,1.61,-2.24,COc1cccc2nsnc12,0.307486,3.60E-05
45,1.63,-2.22,CCc1ccc2nsnc2c1,0.639887,0.327808
46,1.37,-2.48,CC(C)Nc1c2c(cc3nsnc13)C1CCC2C1,1.062586,0.652425
47,1.47,-2.38,CCC(C)Oc1c2c(cc3nsnc13)C1CCC2C1,1.09235,0.66874
48,1.54,-2.31,CCC1CNc2c1ccc1nsnc21,0.864575,0.50285
49,1.61,-2.24,CCOc1cccc2nsnc12,0.398056,1.00E-06
50,1.63,-2.22,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,1.195421,0.872758
51,1.63,-2.22,c1cc2nsnc2c2c1CCCCO2,0.738652,0.398806
52,1.58,-2.27,CC1COc2ccc3nsnc3c2O1,0.519995,0.139378
53,1.84,-2.01,CCC(C)/C([O-])=[NH+]\c1cccc2nsnc12,1.018626,0.690755
54,1.46,-2.39,C1COc2c(c3c(c4nsnc24)OCCO3)O1,0.600414,0.183812
55,1.64,-2.21,c1cc2nsnc2c2c1CCO2,0.425714,0.047596
56,1.47,-2.38,CCCCN1CCOc2ccc3nsnc3c21,0.942808,0.657674
57,1.48,-2.37,CC1CNc2c(ccc3nsnc23)C1,0.541388,0.133265
58,1.4,-2.45,CCc1c2c(cc3nsnc13)C1CCC2CC1,1.019905,0.610547
59,1.55,-2.3,c1cc2nsnc2c2c1CCCC2,0.569744,0.145576
60,1.6,-2.25,c1c2c(cc3nsnc13)CCCC2,0.568973,0.138312
61,1.48,-2.37,CC(C)Cc1c2c(cc3nsnc13)OCCO2,0.913544,0.508516
62,1.58,-2.27,CCCC1COc2c(ccc3nsnc23)O1,0.920516,0.646795
63,1.65,-2.2,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,1.196953,0.863489
64,1.74,-2.11,CC1CCC([O-])=[NH+]c2c1ccc1nsnc21,0.779729,0.390674
