,SMILES,MPP(A),Ered_ag
1986,CCCOC1N(C)c2cc3nsnc3c(OC)c2N1CC,1.031731,-2.678065123
1987,CCN1CN(CC(C)C)c2cc3nsnc3c(C)c21,0.987207,-2.808265677
1988,CCc1c2c(cc3nsnc13)N(CCN(C)C)CN2C,0.795859,-2.734619105
1991,CCCN1CN(CC)c2c1c(CC)c1nsnc1c2OC,0.936754,-2.765602094
1992,COc1c2c(cc3nsnc13)N(C)CN2C(C)C,0.938648,-2.6893985049999998
1994,CCCN1c2cc3nsnc3cc2N(C(C)CC)C1OC,1.127701,-2.7253673650000003
1995,CCC(C)N1c2cc3nsnc3cc2N(C)C1OC,0.96709,-2.732416375
1996,CCCN1CN(C)c2c1c(C)c1nsnc1c2C(C)C,0.960666,-2.679269754
1997,CCN1c2c(cc3nsnc3c2C(C)C)N(C)C1OC,0.951617,-2.680322276
1998,CN(C)CCOC1N(C)c2cc3nsnc3cc2N1C,0.847511,-2.716751274
1999,CCCN1CN(CC)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.224547,-2.689383539
2000,COCCN1CN(CC(C)C)c2cc3nsnc3cc21,0.832648,-2.777466906
2001,COc1c2c(cc3nsnc13)N(C(C)C)C(OC)N2C,0.960266,-2.681218062
2002,CCCCOCCN1CN(C)c2c1cc1nsnc1c2CC,0.86941,-2.793301532
2003,CCCN1CN(CC)c2cc3nsnc3c(CC(C)C)c21,1.03607,-2.8154959120000003
2004,CC(C)C(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.754169,-2.573152297
2006,CCC(C)c1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.215869,-2.698718272
2007,CCC(C)N1CN(CC)c2c1cc1nsnc1c2N(C)C,1.13395,-2.848719182
2008,CCOCCN1CN(C)c2cc3nsnc3c(OCC)c21,0.734608,-2.637733523
2009,CCC(C)N1CN(C)c2c1c(OC)c1nsnc1c2OC,1.060775,-2.6371509360000003
2011,CCCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C,1.523112,-2.606444411
2012,CCC(C)N1c2c(cc3nsnc3c2OC)N(C)C1OC,1.193521,-2.64556104
2013,CCCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.055794,-2.632128874
2015,CCN1CN(C)c2c1cc1nsnc1c2CCOC,1.201968,-2.783548837
2016,CCOCCOc1c2c(cc3nsnc13)N(C)CN2C,1.268421,-2.6599088560000004
2017,CCN1CN(CC)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.207934,-2.667133648
2018,CCCN(C)CCN1CN(CC)c2cc3nsnc3cc21,0.905688,-2.750913596
2019,CCC(C)N1CN(C(C)C)c2cc3nsnc3c(C)c21,1.18424,-2.754630891
2020,CCC(C)N(C)c1c2c(cc3nsnc13)N(C)CN2C,1.140084,-2.727751049
2021,CCCCc1c2c(cc3nsnc13)N(C)C(OC)N2CC,1.177236,-2.763424398
2022,CCCN1CN(CC)c2c1c(OC)c1nsnc1c2C,0.7444,-2.658680007
2023,CCOc1c2c(cc3nsnc13)N(CC)CN2CC(C)C,1.061855,-2.771094634
2024,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC(C)C,0.975147,-2.5959094
2025,CCCOc1c2c(cc3nsnc13)N(CC)CN2C,0.823713,-2.693322875
2026,CCC(C)N1CN(C)c2cc3nsnc3c(OC)c21,1.080239,-2.695129142
2027,COCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,0.881282,-2.726331451
2028,CCCCc1c2c(c(C)c3nsnc13)N(C)CN2CC,0.792294,-2.767706049
2029,CCc1c2c(c(C(C)C)c3nsnc13)N(CC)CN2C,1.160901,-2.6785551940000003
2030,CCN1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,0.911277,-2.63737325
2031,CCCN1CN(CC(C)C)c2c1cc1nsnc1c2OC,0.957168,-2.7015332499999998
2032,COC1N(C)c2cc3nsnc3c(OC(C)=O)c2N1C,0.616902,-2.5440942140000002
2033,CCN1CN(C)c2cc3nsnc3c(C)c21,0.576764,-2.705430138
2034,CCCCc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.91667,-2.788836751
2035,COc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C(C)C,1.188396,-2.738189189
2036,CCC(C)N1CN(C)c2c1cc1nsnc1c2N(C)C,1.218258,-2.782658493
2037,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC)CN2CC,1.185853,-2.6735464650000003
2039,CCN1CN(C)c2c1c(C(C)C)c1nsnc1c2C,1.165105,-2.64948024
2040,CCCN1CN(C)c2c1c(OCC)c1nsnc1c2C,1.032696,-2.703648906
2041,CCC(C)C(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.734148,-2.570671742
2042,C/C([O-])=[NH+]\c1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,1.127832,-2.597715394
2043,CCC(=O)Oc1c2c(c(CC)c3nsnc13)N(C)CN2C,0.808093,-2.5482158640000003
2044,CCN1CN(CCOCC(C)C)c2cc3nsnc3c(C)c21,0.847134,-2.663192679
2045,CCCCOc1c2c(cc3nsnc13)N(C)CN2C,0.738167,-2.648836428
2046,CCCN1CN(CCC)c2c1cc1nsnc1c2OCC,0.817052,-2.753966671
2047,CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.394067,-2.6292766170000004
2048,CCOc1c2c(cc3nsnc13)N(CC)CN2C(C)C,0.956597,-2.758998801
2051,CCCOc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.152321,-2.7123142490000003
2052,CCCN1CN(C(C)C)c2cc3nsnc3c(C(C)C)c21,1.02117,-2.710699548
2053,COC1N(C)c2cc3nsnc3c(CC(C)C)c2N1C(C)C,1.541859,-2.6604038240000003
2054,CCCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.103818,-2.825671193
2055,CCOCCN(C)c1c2c(cc3nsnc13)N(CC)CN2C,1.107861,-2.764029026
2056,CCCN1CN(C(C)CC)c2c1c(CC)c1nsnc1c2C,1.146708,-2.56379525
2057,CCN1CN(C(C)C)c2cc3nsnc3c(CC(C)C)c21,1.201497,-2.677445801
2058,CCCN1CN(C)c2cc3nsnc3c(OC(C)=O)c21,0.897812,-2.610920348
2059,CCC(C)c1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,1.013779,-2.587856305
2060,COc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,0.908114,-2.7030962499999998
2061,CCN1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.149115,-2.6032212680000004
2062,CCC(C)OC1N(C)c2c(cc3nsnc3c2C)N1CC,1.022055,-2.7724755930000002
2063,CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C,1.327847,-2.5703672510000004
2064,CCCOc1c2c(cc3nsnc13)N(C)CN2CCC,0.80616,-2.694854855
2065,CCN1c2c(cc3nsnc3c2OC)N(C)C1OC,0.71763,-2.5816279790000003
2066,CCc1c2c(c(OC)c3nsnc13)N(C(C)C)CN2CC,1.01978,-2.764065217
2067,CCCc1c2c(cc3nsnc13)N(C(C)CC)C(OC)N2C,1.077537,-2.6718533960000004
2068,COCCOc1c2c(cc3nsnc13)N(C)CN2C,0.852183,-2.63173894
2069,CCCOc1c2c(c(C)c3nsnc13)N(C)CN2C,0.7457,-2.6559567299999998
2070,COc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C(C)C,1.077423,-2.654539309
2071,CCCCOC1N(C)c2cc3nsnc3c(C)c2N1C,1.119604,-2.7338903950000004
2072,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.298701,-2.6178879970000004
2073,CCCc1c2c(c(OCC)c3nsnc13)N(CC)CN2C,0.945137,-2.734308628
2074,CCCCc1c2c(cc3nsnc13)N(CCC)CN2C,1.197776,-2.759993091
2075,COCCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.043792,-2.579788515
2076,CCN1CN(C)c2cc3nsnc3c(N(C)CC(C)C)c21,1.209074,-2.7682029220000004
2077,CCC(=O)Oc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.963885,-2.633062755
2079,CCCN(CC)c1c2c(cc3nsnc13)N(CC)CN2C,1.508386,-2.7319733800000003
2080,Cc1c2c(cc3nsnc13)N(C(C)C)CN2CC(C)C,0.951416,-2.790176892
2081,CCN1CN(C(C)C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.082663,-2.625764765
2082,CCCN(C)CCN1CN(C)c2c1cc1nsnc1c2OC,0.755312,-2.707138444
2083,CCCOC1N(C)c2cc3nsnc3c(C)c2N1CC(C)C,1.388073,-2.7583974380000003
2084,CCCOCCN1CN(C)c2c1cc1nsnc1c2C,0.865007,-2.782311009
2085,CCN1CN(CC)c2c1cc1nsnc1c2N(C)C,0.966618,-2.777900106
2086,CCCOc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.075765,-2.706788511
2087,CC(C)Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.044054,-2.769408641
2088,CC(C)CN(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.587832,-2.742114375
2089,CCCc1c2c(c(CC)c3nsnc13)N(C)CN2CC,1.239098,-2.673995991
2090,COCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,0.956033,-2.69696017
2091,CCN1CN(C)c2c1cc1nsnc1c2N(CC)CC(C)C,1.15906,-2.733268351
2092,CCOc1c2c(c(OC)c3nsnc13)N(CC)CN2CC,0.964594,-2.7058712280000004
2093,CCN1c2cc3nsnc3cc2N(C)C1OCCOC,1.099478,-2.731058274
2094,CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CN2C,1.361312,-2.600441664
2095,CCC(C)c1c2c(cc3nsnc13)N(C)C(OC)N2CC,1.438291,-2.6530666500000004
2096,CCC(C)N1CN(C)c2cc3nsnc3c(OC(C)=O)c21,0.940878,-2.589392094
2097,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.137552,-2.716233721
2098,CCN1CN(CCN(C)C)c2c1cc1nsnc1c2OC,0.806889,-2.694674446
2099,CCOCCc1c2c(cc3nsnc13)N(C)CN2C,1.223365,-2.737704833
2100,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.141899,-2.760109554
2101,CCOc1c2c(c(C)c3nsnc13)N(CC)CN2C(C)C,0.966608,-2.761119082
2102,CCCc1c2c(cc3nsnc13)N(C)CN2CC,0.777249,-2.761274729
2103,CCC(C)c1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.113017,-2.7422964170000004
2104,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.206572,-2.621624067
2105,CCC(C)N1c2cc3nsnc3cc2N(C)C1OCC(C)C,1.080513,-2.7461255490000003
2106,CCN1CN(C)c2cc3nsnc3c(/[N+](=C(\C)[O-])C(C)C)c21,1.383424,-2.596404368
2107,CCC(C)N1CN(C)c2cc3nsnc3c(CC(C)C)c21,1.29277,-2.715246778
2108,CCC(C)N1CN(C(C)C)c2c1cc1nsnc1c2C,1.021014,-2.808554113
2109,CCC(C)OC1N(C)c2cc3nsnc3c(OC)c2N1C,0.905763,-2.660238109
2110,CCCN1CN(C)c2c1c(C)c1nsnc1c2OC(C)C,1.03422,-2.696393365
2111,CCC(C)c1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,1.147549,-2.77910392
2112,CCN1CN(C)c2c1c(C)c1nsnc1c2CC(C)C,0.985027,-2.7949045320000003
2113,COCCOCCN1CN(C)c2cc3nsnc3cc21,0.806957,-2.7279507780000003
2114,CCOc1c2c(c(CC)c3nsnc13)N(C)CN2CC,0.949981,-2.7305467070000002
2115,CCc1c2c(cc3nsnc13)N(CC)CN2C,0.849626,-2.765464679
2116,CCOCCN1CN(C)c2cc3nsnc3c(OC)c21,1.262825,-2.715361881
2117,CCN1CN(C)c2c1cc1nsnc1c2N(CC)C(C)C,1.139224,-2.772857363
2118,COc1c2c(cc3nsnc13)N(C)C(OCC(C)C)N2C,1.17514,-2.6589695320000004
2119,CCCN1CN(CCC)c2c1cc1nsnc1c2OC,0.997812,-2.7183452949999998
2120,CCCOC1N(C)c2c(cc3nsnc3c2C)N1CC(C)C,0.933186,-2.6992464380000003
2121,COCCN1c2cc3nsnc3cc2N(C)C1OC,1.049126,-2.711727852
2122,COCCN1CN(C(C)C)c2c1cc1nsnc1c2C,0.969927,-2.671014209
2124,CCCN1CN(CC)c2c1cc1nsnc1c2C(C)CC,1.223828,-2.7183270630000003
2125,COc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.066604,-2.747324465
2126,CCC(=O)Oc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.744993,-2.519836968
2127,CCCCOC1N(C)c2cc3nsnc3c(C(C)C)c2N1C,1.452392,-2.548049605
2128,CCc1c2c(cc3nsnc13)N(C)CN2C,0.704767,-2.720057955
2129,CCCN(CC)c1c2c(cc3nsnc13)N(C)CN2C,1.250937,-2.736625644
2130,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2C,1.429168,-2.567352272
2131,CCOC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,1.100979,-2.6484530250000002
2132,CCN1CN(CC)c2c1cc1nsnc1c2N(C)CCOC,1.108103,-2.784973061
2133,CCCOC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,1.187297,-2.648447311
2134,CCCN1c2c(cc3nsnc3c2CC)N(C)C1OCC,1.341989,-2.604926581
2135,CCc1c2c(cc3nsnc13)N(C)C(OC)N2CC,0.839974,-2.584724319
2136,Cc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C(C)C,1.01631,-2.655748566
2137,CCOc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,0.94315,-2.6660424870000003
2139,CCCc1c2c(c(C)c3nsnc13)N(C)CN2C,0.931788,-2.739847427
2140,CCC(C)c1c2c(cc3nsnc13)N(C)C(OC)N2C,1.003291,-2.768506596
2141,CCCCc1c2c(c(CCCC)c3nsnc13)N(C)CN2C,1.243054,-2.736465916
2142,CCCN1CN(C)c2cc3nsnc3c(OC(=O)CC)c21,1.048665,-2.631401796
2143,CC(C)COc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,0.951198,-2.698315822
2144,CCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,1.101318,-2.707339261
2145,CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2CC,1.163191,-2.807005808
2146,CCCCOc1c2c(cc3nsnc13)N(C(C)C)CN2C,0.90111,-2.700969166
2147,CCCN1CN(C)c2c1c(C)c1nsnc1c2OCC,0.744871,-2.6690604589999998
2148,CCCOc1c2c(cc3nsnc13)N(CC)CN2CC(C)C,1.044814,-2.715641882
2150,CCCN1CN(CC(C)C)c2cc3nsnc3c(C)c21,0.876048,-2.683964196
2152,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.311684,-2.617809085
2153,CCOc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)CC,0.991611,-2.740574505
2154,Cc1c2c(c(OC(=O)C(C)C)c3nsnc13)N(C)CN2C,0.741777,-2.514507966
2156,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2CC,1.128015,-2.648005404
2157,CCN1CN(CCN(C)C)c2cc3nsnc3c(C)c21,0.734322,-2.7349450930000003
2158,CCc1c2c(c(C(C)CC)c3nsnc13)N(C)CN2C,1.128104,-2.752417276
2159,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.135653,-2.570766436
2160,CN1CN(C)c2cc3nsnc3cc21,0.452917,-2.6899200309999998
2161,CCN1CN(C)c2c1cc1nsnc1c2OC(C)=O,0.819656,-2.603472425
2162,CCCCOc1c2c(cc3nsnc13)N(CC)CN2CC,0.953383,-2.7604845210000004
2163,CCN1CN(C)c2c1cc1nsnc1c2N(C)CCOC,1.060476,-2.699293785
2164,CCN1CN(CCOCC(C)C)c2cc3nsnc3cc21,1.242791,-2.69085647
2165,CCC(C)Oc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.005013,-2.638824957
2166,CCCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,0.86965,-2.733287943
2167,CCCN1CN(CC)c2cc3nsnc3c(OCC)c21,1.041623,-2.708807295
2168,CCCOC1N(C)c2cc3nsnc3c(C)c2N1C,0.941414,-2.612553008
2170,Cc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,0.883084,-2.6618476400000004
2171,CCCN1CN(C)c2c1c(OC)c1nsnc1c2CC,0.822719,-2.6758798080000004
2172,CCOC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,1.469527,-2.62643089
2173,CCCN(C)c1c2c(cc3nsnc13)N(CCOC)CN2C,1.170681,-2.737804153
2174,CCC(C)N1CN(C)c2c1cc1nsnc1c2CCOC,1.152058,-2.752966394
2175,CCC(C)N1CN(C)c2c1cc1nsnc1c2C(C)C,1.197362,-2.729035408
2176,Cc1c2c(c(OC(C)C)c3nsnc13)N(CC(C)C)CN2C,1.128631,-2.663463157
2177,C/C([O-])=[N+](/CC(C)C)c1c2c(cc3nsnc13)N(C)CN2C,1.589674,-2.5723746060000003
2178,COc1c2c(c(C)c3nsnc13)N(C)CN2C,0.637856,-2.6490775170000003
2179,CC(C)Oc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.129287,-2.692587634
2180,COCCC(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.685766,-2.5711008590000004
2181,CCCN1CN(CC)c2c1cc1nsnc1c2OC,0.908062,-2.759272816
2182,CCC(C)N1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.303976,-2.687987615
2183,CCN1CN(CC(C)C)c2c1c(C)c1nsnc1c2C,0.884478,-2.648508263
2185,CCCN1CN(C)c2c1c(CC)c1nsnc1c2CC,0.962711,-2.6641279210000004
2186,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.230104,-2.63945217
2187,CCCOC1N(C)c2cc3nsnc3c(CC)c2N1C,0.998689,-2.707455452
2188,CCCOc1c2c(cc3nsnc13)N(C)CN2CC,0.9663,-2.703259788
2189,CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C,0.898085,-2.760652141
2190,CCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C,1.498876,-2.561673881
2192,CCCN1c2c(cc3nsnc3c2C(C)CC)N(C)C1OC,1.570532,-2.677738591
2193,CCN1c2cc3nsnc3c(C)c2N(C)C1OCC(C)C,1.008908,-2.700891615
2194,COC1N(C)c2cc3nsnc3cc2N1CCN(C)C(C)C,0.919603,-2.722496605
2195,CCCN1CN(C(C)C)c2c1cc1nsnc1c2OC,0.954813,-2.758987916
2196,CC(C)CN(C)c1c2c(cc3nsnc13)N(C)CN2C,1.16344,-2.7380087800000004
2197,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2CC,1.332365,-2.671665913
2198,COCCN1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,0.922319,-2.622394683
2200,COC1N(C)c2c(cc3nsnc3c2C)N1CC(C)C,0.82828,-2.696924795
2201,COCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,1.045918,-2.767692443
2202,CC(C)N1CN(C)c2cc3nsnc3c(N(C)C)c21,1.037156,-2.77432975
2203,CCCN1CN(C)c2cc3nsnc3c(/[N+](C)=C(/[O-])CC)c21,1.357054,-2.584392072
2204,CCN1CN(C)c2c1c(OC)c1nsnc1c2/[NH+]=C(\C)[O-],0.997195,-2.515883754
2205,CCCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2CC,1.11948,-2.649463913
2206,CC(=O)Oc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,0.892983,-2.616398739
2207,CCc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.000252,-2.681431941
2208,CCC(C)Oc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.922515,-2.685044745
2209,COC1N(C)c2c(cc3nsnc3c2CC(C)C)N1C(C)C,1.18521,-2.687740539
2210,CCC(C)OC1N(C)c2cc3nsnc3cc2N1CC(C)C,1.086416,-2.743858328
2211,CCOC1N(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c2N1C,1.121994,-2.573819238
2212,CCCCc1c2c(cc3nsnc13)N(C)CN2CC,1.252359,-2.7308087490000004
2213,CCC(=O)Oc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.813601,-2.5700412630000002
2214,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CN2CC,1.373531,-2.580564573
2215,CCc1c2c(c(/[NH+]=C(/[O-])C(C)C)c3nsnc13)N(C)CN2C,1.206577,-2.599062611
2217,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CN2CC,1.276375,-2.6695442710000004
2218,CCN1CN(C)c2cc3nsnc3c(OCCOC)c21,0.919874,-2.685800939
2219,CCCN1CN(C(C)C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.052309,-2.695349823
2220,CC(C)/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.464257,-2.592171153
2221,CCN(c1c2c(cc3nsnc13)N(C)CN2C(C)C)C(C)C,1.383882,-2.820261646
2222,CCN1c2c(cc3nsnc3c2OC(C)=O)N(C)C1OC,0.72468,-2.582193424
2223,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC)CN2C,1.043194,-2.5373970430000004
2224,CCOc1c2c(c(CC)c3nsnc13)N(C)CN2C,0.819499,-2.6757940930000004
2225,CCCN1CN(C)c2cc3nsnc3c(/[N+](CC)=C(\C)[O-])c21,1.42046,-2.62529728
2226,CCCN1CN(CC)c2c1cc1nsnc1c2N(C)C,0.951461,-2.780973588
2227,CC(C)CN1c2cc3nsnc3cc2N(C)C1OC(C)C,0.976417,-2.748922567
2228,CCOCCN1c2cc3nsnc3cc2N(C)C1OC,0.809664,-2.7026344800000004
2229,CCCN1CN(CC(C)C)c2c1cc1nsnc1c2N(C)C,1.023841,-2.8312333929999998
2230,CCC(C)Oc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.269068,-2.700586852
2231,CC(=O)Oc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,0.921989,-2.588380933
2232,CCOC1N(C)c2cc3nsnc3cc2N1CCOC,1.275125,-2.720643264
2234,CCCOCCN1CN(C(C)C)c2cc3nsnc3cc21,0.973513,-2.826514734
2235,CC(C)N(C)CCN1CN(C)c2cc3nsnc3cc21,1.039994,-2.742304308
2236,CC(C)C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.654816,-2.573688625
2237,CCCCOC1N(C)c2cc3nsnc3c(CC)c2N1C,0.969181,-2.7390487840000004
2238,CCCN1c2cc3nsnc3cc2N(CC)C1OCC,0.952891,-2.741645258
2239,CCN1CN(C)c2c1cc1nsnc1c2N(CC)CC,1.318247,-2.7318245360000004
2240,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2CC,1.238241,-2.7515865240000004
2241,CCOc1c2c(cc3nsnc13)N(CCN(C)C)CN2C,1.119629,-2.6577752410000004
2242,CCN1CN(C)c2c1cc1nsnc1c2OCC(C)C,0.786333,-2.698041807
2243,CCN1CN(C)c2cc3nsnc3c(CCOC)c21,0.919102,-2.73935518
2244,CCCOc1c2c(c(OCC)c3nsnc13)N(C)CN2C,0.870765,-2.602219087
2245,COC1N(C)c2cc3nsnc3c(C(C)C)c2N1C,1.120957,-2.620492906
2246,CCCc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.114079,-2.681622418
2247,CCN1CN(C(C)C)c2c1cc1nsnc1c2OC(C)C,1.140594,-2.7015025020000003
2249,CCCc1c2c(cc3nsnc13)N(CCC)C(OCC)N2C,1.022713,-2.7342006000000003
2250,CCC(C)N(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.516802,-2.76172371
2251,CCCOc1c2c(c(CC)c3nsnc13)N(CC)CN2C,0.81291,-2.6848213430000003
2252,COc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,0.964743,-2.6012160890000002
2253,CCN1c2c(cc3nsnc3c2OC)N(C)C1OC(C)C,0.93861,-2.597238385
2254,CCc1c2c(c(OC)c3nsnc13)N(CC)CN2CC,1.227125,-2.745539152
2256,CCC(C)/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.640085,-2.591619042
2258,CCc1c2c(c(OC(C)C)c3nsnc13)N(CC)CN2C,0.952444,-2.6810123470000002
2259,CCOc1c2c(cc3nsnc13)N(CC)CN2CC,0.733038,-2.703783056
2260,CCN1CN(C(C)C)c2c1cc1nsnc1c2C(C)C,1.18382,-2.7109351950000002
2261,CC(C)COc1c2c(cc3nsnc13)N(C(C)C)CN2C,0.986276,-2.6961647920000003
2262,CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC,1.608355,-2.6285789270000004
2263,CCC(C)N1CN(CC(C)C)c2cc3nsnc3c(OC)c21,1.151887,-2.714291944
2264,CCCN1CN(C)c2cc3nsnc3c(C(C)C)c21,0.920776,-2.6806469030000004
2265,CC(C)c1c2c(cc3nsnc13)N(C)CN2C,0.911281,-2.606185634
2266,CCN1CN(C)c2c1c(OC)c1nsnc1c2CC(C)C,1.016418,-2.6812501710000003
2267,CC(C)Oc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.011531,-2.7009536560000003
2268,CCN1CN(C)c2c1cc1nsnc1c2C(C)C,1.025209,-2.678165804
2269,CCN(C)c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.09356,-2.749293998
2270,CCN(C)CCN1CN(C)c2c1cc1nsnc1c2OC,0.710948,-2.705932181
2271,CCCc1c2c(cc3nsnc13)N(CCOC)CN2CC,0.952963,-2.7614075180000004
2273,CCCCc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.926511,-2.641514764
2274,CCOc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.158969,-2.714111807
2275,CC(C)CN1CN(C)c2c1cc1nsnc1c2N(C)C(C)C,1.067632,-2.801701295
2277,CCC(C)N1CN(C)c2c1c(OC(C)C)c1nsnc1c2C,1.157742,-2.731025893
2278,CC/[N+](=C(\[O-])C(C)C)c1c2c(cc3nsnc13)N(C)CN2C,1.641579,-2.594935791
2279,CCCOc1c2c(c(C)c3nsnc13)N(C)CN2CC,0.762517,-2.65861198
2280,CCC(C)N1CN(C)c2cc3nsnc3c(C(C)C)c21,1.190075,-2.681986501
2282,CCC(C)N1CN(CCOC)c2cc3nsnc3cc21,0.842083,-2.7760788730000003
2283,CC(C)Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.037046,-2.639589586
2284,CCCc1c2c(c(OC)c3nsnc13)N(C(C)C)CN2C,0.882516,-2.734121688
2285,CCCOc1c2c(c(CC)c3nsnc13)N(C)CN2CC,1.034794,-2.7319913390000004
2286,CCOc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.7298,-2.65747456
2287,CCC(C)N1CN(C)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.206722,-2.653066922
2288,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.217808,-2.626999872
2289,CCCN1c2cc3nsnc3c(OCC)c2N(C)C1OC,1.135564,-2.677998729
2290,CCCCc1c2c(c(C)c3nsnc13)N(C)CN2CCC,1.156264,-2.738017215
