sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_aromatic_rings,number_amide_bonds,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_spiro,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_C_O,fr_C_O_noCOO,fr_Al_OH,fr_Ar_OH,fr_methoxy,fr_oxime,fr_ester,fr_Al_COO,fr_Ar_COO,fr_COO,fr_COO2,fr_ketone,fr_ether,fr_phenol,fr_aldehyde,fr_quatN,fr_NH2,fr_NH1,fr_NH0,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_Imine,fr_nitrile,fr_hdrzine,fr_hdrzone,fr_nitroso,fr_N_O,fr_nitro,fr_azo,fr_diazo,fr_azide,fr_amide,fr_priamide,fr_amidine,fr_guanido,fr_Nhpyrrole,fr_imide,fr_isocyan,fr_isothiocyan,fr_thiocyan,fr_halogen,fr_alkyl_halide,fr_sulfide,fr_SH,fr_C_S,fr_sulfone,fr_sulfonamd,fr_prisulfonamd,fr_barbitur,fr_urea,fr_term_acetylene,fr_imidazole,fr_furan,fr_thiophene,fr_thiazole,fr_oxazole,fr_pyridine,fr_piperdine,fr_piperzine,fr_morpholine,fr_lactam,fr_lactone,fr_tetrazole,fr_epoxide,fr_unbrch_alkane,fr_bicyclic,fr_benzene,fr_phos_acid,fr_phos_ester,fr_nitro_arom,fr_nitro_arom_nonortho,fr_dihydropyridine,fr_phenol_noOrthoHbond,fr_Al_OH_noTert,fr_benzodiazepine,fr_para_hydroxylation,fr_allylic_oxid,fr_aryl_methyl,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_ketone_Topliss,fr_ArN,fr_HOCCN
3,3.176200000000001,91.92570000000006,305.167416736,44.290000000000006,13.343367042405669,7.5228700604937675,6.258991539170003,3.934702355840817,2.9152283684832514,14.159863623333395,8.253166803833986,6.787439227025657,4.47727220611789,3.449657689555909,0.6,-1.56,14.380319391846735,5.32957019769781,2.4137256062785166,129.82308426148253,1,2,0,0,0,6,1,6,2,3,3,0,0,21,1,5,114,0.12967844201184436,-0.3792764691081147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.0353000000000003,91.89970000000004,305.167416736,44.290000000000006,13.180230335589139,7.6218925059566685,5.920787353819982,4.0175751349522235,3.12000951104372,13.996726916516865,8.352189249296888,6.449235041675638,4.560144985229299,3.6544388321163783,0.6,-1.56,14.380319391846735,5.673993098045311,2.4137256062785166,129.82308426148253,1,2,0,0,0,6,1,6,2,3,4,0,0,21,1,5,114,0.12966028672061267,-0.3845273684118618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.1778000000000013,91.94770000000004,305.167416736,44.290000000000006,13.180230335589139,7.640154559299523,5.886730128789983,4.053466349245234,2.9072800169554736,13.996726916516865,8.370451302639744,6.415177816645638,4.596036199522309,3.441709338028131,0.6,-1.56,14.380319391846735,5.673993098045311,2.4137256062785166,129.82308426148253,1,2,0,0,0,6,1,6,2,3,4,0,0,21,1,5,114,0.129670605339634,-0.3814629888428984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.1778000000000004,91.94770000000004,305.167416736,44.290000000000006,13.180230335589139,7.655615339223127,5.775446348234901,4.1091620095135895,3.1495968418251814,13.996726916516865,8.385912082563348,6.303894036090558,4.651731859790666,3.68402616289784,0.6,-1.5599999999999998,14.380319391846735,5.673993098045311,2.3108945108800896,129.82308426148253,1,2,0,0,0,6,1,6,2,3,4,0,0,21,1,5,114,0.1296604577086988,-0.3845272335500648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.7877,87.33070000000004,291.151766672,44.290000000000006,12.47312355440259,7.155615339223127,5.36806731650176,3.9951143360384855,2.9908778683694512,13.289620135330315,7.8859120825633475,5.896515004357416,4.537684186315562,3.52530718944211,0.5714285714285714,-1.56,13.424313785563015,5.08698914389221,1.8981029309660788,123.45814214708594,1,2,0,0,0,6,1,6,2,3,3,0,0,20,1,5,108,0.12966028946317712,-0.3845273673158465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2.0257,88.93770000000004,307.146681292,53.52000000000001,12.718235138049927,7.240406322248623,5.172056175999376,3.9260548627039333,2.7775495551026608,13.53473171897765,7.970703065588844,5.700503863855031,4.468624712981007,3.3119788761753197,0.5714285714285714,-1.6,14.34200366844266,6.027943213296398,2.510380650921191,128.57168737659282,1,2,0,0,0,7,1,7,2,3,5,0,0,21,1,6,114,0.12967184773924287,-0.38286255744375225,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,3.179400000000001,91.96970000000003,305.167416736,44.290000000000006,13.017093628772606,7.766050458300102,5.421526506210826,4.213624780976106,3.0744123409666533,13.833590209700336,8.496347201640322,5.949974194066483,4.756194631253184,3.6088416620393127,0.6,-1.56,14.380319391846735,6.052915090283379,2.4137256062785166,129.82308426148253,1,2,0,0,0,6,1,6,2,3,5,0,0,21,1,5,114,0.12966028808965105,-0.38452736732356463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.698500000000002,91.77900000000004,304.172167768,32.260000000000005,13.387337116775685,7.96627551100295,5.982553129421447,4.31080257953693,3.3399275542039963,14.203833697703411,8.696572254343167,6.511000817277104,4.853372429814005,3.8932630512546815,0.625,-1.36,14.571987385583622,5.793888323282952,2.3726597801046814,130.6381641922711,1,2,0,0,0,5,0,5,2,3,4,0,0,21,0,4,114,0.1096934834577635,-0.3680243061093722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.1154,68.55270000000003,234.09391744799998,41.05,9.448559689713008,5.480313786219745,4.1563110567789305,3.2166593873108438,2.4276539232860697,10.265056270640734,6.2106105295599665,4.6847587446345855,3.759229237587917,2.9620832443587277,0.4545454545454545,-1.36,9.83701137204142,3.5894434137291285,1.2756810510859824,98.60348213369272,1,2,0,0,0,5,1,5,2,3,1,0,0,16,1,4,84,0.12780025990147836,-0.38599179897956254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.7893000000000012,87.35270000000004,291.151766672,44.290000000000006,12.30998684758606,7.250589678376494,5.190189318499046,3.783448739027662,2.853529455091897,13.126483428513787,7.980886421716717,5.718637006354702,4.326018589304736,3.3879587761645573,0.5714285714285714,-1.56,13.424313785563015,5.438441930529301,2.0769056703600834,123.45814214708594,1,2,0,0,0,6,1,6,2,3,4,0,0,20,1,5,108,0.12967026859280034,-0.3817301849560134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2.3992000000000004,82.73570000000005,277.136116608,44.290000000000006,11.602880066399512,6.750589678376494,4.7828102867659075,3.6665794455674,2.7048365215740597,12.419376647327239,7.480886421716717,5.3112579746215625,4.209149295844474,3.239265842646716,0.5384615384615384,-1.56,12.472616979119039,4.8454846386203565,1.9032044707347564,117.09320003268931,1,2,0,0,0,6,1,6,2,3,3,0,0,19,1,5,102,0.1296700925936671,-0.3817303248810136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,3.056020000000002,82.54300000000005,276.14086764,32.260000000000005,11.80998684758606,7.016050458300102,5.067973115617551,3.9123677039993834,2.984919069993221,12.626483428513787,7.746347201640321,5.596420803473208,4.454937554276457,3.5649919375246437,0.5714285714285714,-1.36,12.662581621944494,4.96227458568709,1.961557680867616,117.9082799634779,1,2,0,0,0,5,0,5,2,3,3,0,0,19,0,4,102,0.1094208342541288,-0.3680842482289247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,2.3992000000000004,82.73570000000005,277.136116608,44.290000000000006,11.602880066399512,6.674468726673068,5.021143013164214,3.619133793580759,2.5288152963327013,12.419376647327239,7.404765470013287,5.549590701019869,4.161703643857833,3.063244617405358,0.5384615384615384,-1.56,12.472616979119039,4.8454846386203565,1.9961662393226107,117.09320003268931,1,2,0,0,0,6,1,6,2,3,3,0,0,19,1,5,102,0.12967025684466518,-0.38146326369605016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,2.3992000000000004,82.73570000000005,277.136116608,44.290000000000006,11.602880066399514,6.7505896783764925,4.7828102867659075,3.6716453401526734,2.6762331414753517,12.419376647327239,7.480886421716717,5.3112579746215625,4.214215190429749,3.2106624625480085,0.5384615384615384,-1.56,12.472616979119039,4.8454846386203565,1.9032044707347564,117.09320003268931,1,2,0,0,0,6,1,6,2,3,3,0,0,19,1,5,102,0.12967026720741606,-0.3817301860488165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,2.812000000000001,92.11100000000003,305.167416736,35.50000000000001,13.420337149902547,7.523649327973024,5.947736444035398,4.325441814546865,3.0271132706688535,14.236833730830275,8.253946071313244,6.476184131891054,4.868011664823938,3.5567238743291347,0.6,-1.56,14.380319391846735,5.32957019769781,2.2144974392078467,130.03305574807786,1,2,0,0,0,6,0,6,2,3,3,0,0,21,0,5,114,0.12986870138634965,-0.37128736336616935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.179400000000001,91.96970000000006,305.167416736,44.290000000000006,13.017093628772606,7.750589678376494,5.532810286765907,4.145132836160674,2.918224869222376,13.833590209700336,8.480886421716715,6.061257974621563,4.687702686437748,3.4526541902950343,0.6,-1.56,14.380319391846735,6.052915090283379,2.5235763144271233,129.82308426148253,1,2,0,0,0,6,1,6,2,3,5,0,0,21,1,5,114,0.12967026104681892,-0.3814529087062138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,3.698500000000002,91.77900000000004,304.172167768,32.260000000000005,13.387337116775685,8.004280313463736,5.7386957055143055,4.698534564043333,3.3109752028804738,14.203833697703411,8.734577056803955,6.2671433933699605,5.241104414320407,3.8643106999311585,0.625,-1.36,14.571987385583622,5.793888323282952,2.274097319597513,130.6381641922711,1,2,0,1,0,5,0,5,2,3,4,0,0,21,0,4,114,0.10969348479320776,-0.3682910005383888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,2.919900000000001,82.56700000000005,276.14086764,32.260000000000005,11.80998684758606,7.076710630079923,4.867700865070963,4.0154014762727455,3.011394341669733,12.626483428513787,7.807007373420143,5.3961485529266175,4.5579713265498185,3.5647298387204174,0.5714285714285714,-1.36,12.662581621944494,4.96227458568709,1.8726904319232185,117.90827996347788,1,2,0,0,0,5,0,5,2,3,3,0,0,19,0,4,102,0.1096933181369077,-0.3682913564120397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
3,2.6659200000000007,77.92600000000004,262.125217576,32.260000000000005,11.102880066399512,6.516050458300102,4.660594083884413,3.800564305124394,2.8112048847906945,11.919376647327239,7.246347201640321,5.189041771740068,4.343134155401469,3.3912777523221185,0.5384615384615384,-1.36,11.714803367164619,4.387759596716938,1.5708994067442357,111.54333784908128,1,2,0,0,0,5,0,5,2,3,2,0,0,18,0,4,96,0.109420834243606,-0.36829150528701904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
3,3.1778000000000013,91.94770000000004,305.167416736,44.290000000000006,13.180230335589139,7.693620141683912,5.531588924327754,4.496893994019993,3.1206444905016566,13.996726916516865,8.423916885024134,6.06003661218341,5.039463844297068,3.655073811574316,0.6,-1.56,14.380319391846735,5.673993098045311,2.2144974392078467,129.82308426148253,1,2,0,1,0,6,1,6,2,3,4,0,0,21,1,5,114,0.12966045908977247,-0.3845272324564842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.0353000000000003,91.89970000000004,305.167416736,44.290000000000006,13.180230335589139,7.6218925059566685,5.920787353819982,4.0175751349522235,3.1251785812463284,13.996726916516865,8.352189249296888,6.449235041675638,4.560144985229299,3.6596079023189874,0.6,-1.5599999999999998,14.380319391846735,5.673993098045311,2.4137256062785166,129.82308426148253,1,2,0,0,0,6,1,6,2,3,4,0,0,21,1,5,114,0.1296602894819743,-0.3845273662252824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.1778000000000013,91.94770000000004,305.167416736,44.290000000000006,13.180230335589139,7.633305179570738,5.9588973382857935,3.857842155741335,2.959722363007725,13.996726916516865,8.36360192291096,6.487345026141449,4.400412006018409,3.4941516840803843,0.6,-1.5599999999999998,14.380319391846735,5.673993098045311,2.5235763144271233,129.82308426148253,1,2,0,0,0,6,1,6,2,3,4,0,0,21,1,5,114,0.12967809637908342,-0.37927674282226653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2.2758200000000004,73.30900000000003,248.109567512,32.260000000000005,10.395773285212963,5.939929506596672,4.502480200875995,3.5548953484343886,2.561960354845973,11.212269866140689,6.670226249936893,5.03092788873165,4.097465198711463,3.142033222377397,0.5,-1.36,10.772629922717387,3.837968238508779,1.488565444194522,105.17839573468466,1,2,0,0,0,5,0,5,2,3,1,0,0,17,0,4,90,0.10942083142417763,-0.3710759423114015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
3,2.3992000000000004,82.73570000000005,277.136116608,44.290000000000006,11.602880066399512,6.689929506596672,4.909859232609135,3.674829453849116,2.7711321212024083,12.419376647327239,7.420226249936893,5.438306920464791,4.21739930412619,3.305561442275068,0.5384615384615384,-1.5599999999999998,12.472616979119039,4.8454846386203565,1.9032044707347564,117.09320003268934,1,2,0,0,0,6,1,6,2,3,3,0,0,19,1,5,102,0.12966010923797314,-0.3845275083874495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1.6356,84.32070000000004,293.13103122800004,53.52,12.011128356863376,6.664285370545197,5.013942292990959,3.675320011428656,2.556908405256649,12.827624937791102,7.3945821138854155,5.542389980846614,4.21788986170573,3.0913377263293067,0.5384615384615384,-1.6,13.38615916955017,5.414299597389976,2.163483446066215,122.2067452621962,1,2,0,0,0,7,1,7,2,3,4,0,0,20,1,6,108,0.12967167025212215,-0.3828625574437622,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,2.918300000000001,82.54500000000004,276.14086764,32.260000000000005,11.97312355440259,6.890154559299523,5.417060214679892,3.953330223971937,2.91696883905675,12.789620135330315,7.6204513026397445,5.945507902535549,4.495900074249012,3.4703043361074353,0.5714285714285714,-1.36,12.662581621944494,4.633086630205744,1.8726904319232185,117.90827996347788,1,2,0,0,0,5,0,5,2,3,2,0,0,19,0,4,102,0.10969348062634544,-0.3710754404894529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,3.834620000000003,91.75500000000004,304.172167768,32.260000000000005,13.387337116775685,7.943620141683912,5.938967956060896,4.595500791769969,3.2802508651152733,14.203833697703411,8.673916885024132,6.467415643916553,5.138070642047046,3.860323732646696,0.625,-1.36,14.571987385583622,5.793888323282952,2.3726597801046814,130.6381641922711,1,2,0,1,0,5,0,5,2,3,4,0,0,21,0,4,114,0.1094210007541902,-0.3680244521029236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3.7001000000000026,91.80100000000006,304.172167768,32.260000000000005,13.224200409959154,8.076710630079923,5.628633287397372,4.415265350999445,3.2641654683764667,14.040696990886884,8.807007373420143,6.157080975253029,4.957835201276522,3.817500965427152,0.625,-1.36,14.571987385583622,6.178250993598702,2.477771655013016,130.6381641922711,1,2,0,0,0,5,0,5,2,3,5,0,0,21,0,4,114,0.10969331814745503,-0.3680757490072083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,3.3100000000000023,87.18400000000004,290.156517704,32.260000000000005,12.517093628772606,7.576710630079923,5.275079896804099,4.127204875147732,3.185108526872257,13.333590209700336,8.307007373420143,5.803527584659756,4.669774725424807,3.7384440239229435,0.6,-1.36,13.615189291508925,5.5596675900277015,2.0425770480851995,124.27322207787451,1,2,0,0,0,5,0,5,2,3,4,0,0,20,0,4,108,0.1096933181474357,-0.368075749018194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,1.6189999999999998,73.50170000000004,249.10481648,44.290000000000006,10.188666504026418,5.613808554893246,4.344366317867577,3.3173570982841216,2.3481734060551633,11.005163084954145,6.344105298233467,4.8728140057232325,3.859926948561196,2.8826027271278205,0.4545454545454545,-1.56,10.584947815840415,3.7311510318799037,1.4365943081436252,104.3633158038961,1,2,0,0,0,6,1,6,2,3,1,0,0,17,1,5,90,0.12966010635729175,-0.38452750953861453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,2.7877,87.33070000000004,291.151766672,44.290000000000006,12.47312355440259,7.117499189980485,5.373475041319336,4.243914868144598,2.9120737567999466,13.289620135330315,7.847795933320706,5.9019227291749905,4.786484718421674,3.4465030778726056,0.5714285714285714,-1.5599999999999998,13.424313785563015,5.08698914389221,1.8981029309660788,123.45814214708591,1,2,0,1,0,6,1,6,2,3,3,0,0,20,1,5,108,0.12966011200201824,-0.3845275072828919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.834620000000003,91.75500000000004,304.172167768,32.260000000000005,13.387337116775685,7.905615339223127,6.128999738828174,4.384025884240293,3.2145459727404817,14.203833697703411,8.635912082563348,6.65744742668383,4.926595734517369,3.794618840271904,0.625,-1.36,14.571987385583622,5.793888323282952,2.477771655013016,130.6381641922711,1,2,0,0,0,5,0,5,2,3,4,0,0,21,0,4,114,0.10942099940954446,-0.3680141004776664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.7893000000000012,87.35270000000006,291.151766672,44.290000000000006,12.30998684758606,7.326710630079923,4.940924169774325,3.917314296842679,2.925477671420072,13.126483428513787,8.057007373420143,5.469371857629981,4.459884147119753,3.459906992492729,0.5714285714285714,-1.56,13.424313785563015,5.438441930529301,1.984487211997528,123.45814214708594,1,2,0,0,0,6,1,6,2,3,4,0,0,20,1,5,108,0.12967027007759252,-0.3817301849017726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
